sample	name	taxonomy_id	taxonomy_lvl	new_est_reads	fraction_total_reads	taxonomy_chain
P1	Mesorhizobium sp. 131-2-1	2744518	S	729	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. 131-2-1
P1	Mesorhizobium sp. L-8-3	2744522	S	1194	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. L-8-3
P1	Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	406	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2
P1	Mesorhizobium sp. B2-1-8	2589967	S	315	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. B2-1-8
P1	Mesorhizobium sp. J8	2777475	S	354	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. J8
P1	Mesorhizobium sp. AR10	2865839	S	315	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. AR10
P1	Mesorhizobium sp. L-8-10	2744523	S	938	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. L-8-10
P1	Mesorhizobium sp. B2-1-1	2589974	S	245	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. B2-1-1
P1	Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	296	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1
P1	Mesorhizobium sp. B4-1-4	2589888	S	256	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. B4-1-4
P1	Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	246	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1
P1	Mesorhizobium onobrychidis	2775404	S	640	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium onobrychidis
P1	Mesorhizobium huakuii	28104	S	949	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium huakuii
P1	Mesorhizobium opportunistum	593909	S	452	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium opportunistum
P1	Mesorhizobium terrae	2725666	S	683	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Terribium;Terribium terrae
P1	Mesorhizobium loti	381	S	903	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium loti
P1	Phyllobacterium sp. T1018	555316	S	284	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Phyllobacterium;Phyllobacterium pellucidum
P1	Phyllobacterium sp. A18/5-2	2978392	S	251	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Phyllobacterium;unclassified Phyllobacterium;Phyllobacterium sp. A18/5-2
P1	Phyllobacterium zundukense	1867719	S	682	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Phyllobacterium;Phyllobacterium zundukense
P1	Aquibium microcysteis	675281	S	751	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium;Aquibium microcysteis
P1	Aquibium oceanicum	1670800	S	588	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium;Aquibium oceanicum
P1	Roseitalea porphyridii	1852022	S	544	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Ahrensiaceae;Roseitalea;Roseitalea porphyridii
P1	Chelativorans sp. AA-79	3028735	S	935	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Chelativorans;unclassified Chelativorans;Chelativorans sp. AA-79
P1	Rhodoplanes sp. Z2-YC6860	674703	S	51809	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rugositalea;Rugositalea oryzae
P1	Hyphomicrobium denitrificans	53399	S	718	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium denitrificans
P1	Hyphomicrobium sp. DMF-1	3019544	S	353	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;unclassified Hyphomicrobium;Hyphomicrobium sp. DMF-1
P1	Hyphomicrobium sp. MC1	717785	S	115	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;unclassified Hyphomicrobium;Hyphomicrobium sp. MC1
P1	Hyphomicrobium nitrativorans	1427356	S	244	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium nitrativorans
P1	Methyloceanibacter sp. wino2	2170729	S	301	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter;unclassified Methyloceanibacter;Methyloceanibacter sp. wino2
P1	Methyloceanibacter caenitepidi	1384459	S	136	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter;Methyloceanibacter caenitepidi
P1	Methyloligella sp. GL2	2742204	S	1209	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloligella;unclassified Methyloligella;Methyloligella sp. GL2
P1	Rhodomicrobium lacus	2498452	S	193	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium;Rhodomicrobium lacus
P1	Rhodomicrobium vannielii	1069	S	106	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium;Rhodomicrobium vannielii
P1	Rhizobium sp. CB3090	3039156	S	789	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. CB3090
P1	Rhizobium sp. CB3171	3039157	S	777	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. CB3171
P1	Rhizobium sp. AB2/73	2795216	S	338	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. AB2/73
P1	Rhizobium sp. TH2	2775403	S	156	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. TH2
P1	Rhizobium jaguaris	1312183	S	1193	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium jaguaris
P1	Rhizobium leguminosarum	384	S	1229	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium leguminosarum
P1	Rhizobium phaseoli	396	S	537	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium phaseoli
P1	Rhizobium sullae	50338	S	237	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium sullae
P1	Rhizobium tumorigenes	2041385	S	259	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium tumorigenes
P1	Rhizobium gallicum	56730	S	454	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium gallicum
P1	Agrobacterium tumefaciens	358	S	1516	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium tumefaciens
P1	Neorhizobium galegae	399	S	595	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Neorhizobium;Neorhizobium galegae
P1	Neorhizobium petrolearium	515361	S	843	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Neorhizobium;Neorhizobium petrolearium
P1	Neorhizobium sp. SOG26	2060726	S	367	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Neorhizobium;unclassified Neorhizobium;Neorhizobium sp. SOG26
P1	Pararhizobium sp. IMCC3301	3067904	S	49	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Pararhizobium;unclassified Pararhizobium;Pararhizobium sp. IMCC3301
P1	Sinorhizobium fredii	380	S	3306	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium fredii group;Sinorhizobium fredii
P1	Sinorhizobium mexicanum	375549	S	551	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium mexicanum
P1	Sinorhizobium americanum	194963	S	435	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium americanum
P1	Sinorhizobium medicae	110321	S	290	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium medicae
P1	Sinorhizobium terangae	110322	S	227	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium terangae
P1	Ensifer adhaerens	106592	S	749	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Ensifer;Ensifer adhaerens
P1	Ensifer canadensis	555315	S	309	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Ensifer;Ensifer canadensis
P1	Shinella sp. HZN7	879274	S	2712	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella;unclassified Shinella;Shinella sp. HZN7
P1	Shinella zoogloeoides	352475	S	5761	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella;Shinella zoogloeoides
P1	Enhydrobacter sp.	1894999	S	34879	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales incertae sedis;Enhydrobacter;unclassified Enhydrobacter;Enhydrobacter sp.
P1	Pseudorhodoplanes sinuspersici	1235591	S	3014	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales incertae sedis;Pseudorhodoplanes;Pseudorhodoplanes sinuspersici
P1	Nordella sp. HKS 07	2712222	S	740	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales incertae sedis;Nordella;unclassified Nordella;Nordella sp. HKS 07
P1	Terrihabitans soli	708113	S	370	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales incertae sedis;Terrihabitans;Terrihabitans soli
P1	Pseudolabrys taiwanensis	331696	S	13455	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudolabrys;Pseudolabrys taiwanensis
P1	Pseudolabrys sp. FHR47	2562284	S	6212	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudolabrys;unclassified Pseudolabrys;Pseudolabrys sp. FHR47
P1	Ancylobacter sp. TS-1	1850374	S	972	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter;unclassified Ancylobacter;Ancylobacter sp. TS-1
P1	Ancylobacter sp. SL191	2995166	S	526	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter;unclassified Ancylobacter;Ancylobacter sp. SL191
P1	Ancylobacter sp. WKF20	3039801	S	448	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter;unclassified Ancylobacter;Ancylobacter sp. WKF20
P1	Ancylobacter novellus	921	S	1746	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter;Ancylobacter novellus
P1	Ancylobacter polymorphus	223390	S	2885	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter;Ancylobacter polymorphus
P1	Ancylobacter pratisalsi	1745854	S	414	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter;Ancylobacter pratisalsi
P1	Xanthobacter dioxanivorans	2528964	S	4521	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Xanthobacter;Xanthobacter dioxanivorans
P1	Starkeya sp. ORNL1	2709380	S	1408	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Starkeya;unclassified Starkeya;Starkeya sp. ORNL1
P1	Aquabacter sp. L1I39	2820278	S	533	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Aquabacter;unclassified Aquabacter;Aquabacter sp. L1I39
P1	Labrys sp. KNU-23	2789216	S	527	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Labrys;unclassified Labrys (in: a-proteobacteria);Labrys sp. KNU-23
P1	Azorhizobium caulinodans	7	S	430	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Azorhizobium;Azorhizobium caulinodans
P1	Methylobacterium nodulans	114616	S	2233	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium nodulans
P1	Methylobacterium sp. FF17	2984843	S	545	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium flocculans
P1	Methylobacterium sp. 17Sr1-1	2202826	S	685	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;unclassified Methylobacterium;Methylobacterium sp. 17Sr1-1
P1	Methylobacterium sp. WL1	2603276	S	276	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;unclassified Methylobacterium;Methylobacterium sp. WL1
P1	Methylobacterium durans	2202825	S	759	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium durans
P1	Methylobacterium aquaticum	270351	S	967	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium aquaticum
P1	Methylobacterium mesophilicum	39956	S	358	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium mesophilicum
P1	Methylobacterium tardum	374432	S	443	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium tardum
P1	Methylobacterium indicum	1775910	S	571	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium indicum
P1	Methylobacterium radiodurans	2202828	S	393	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium radiodurans
P1	Methylobacterium organophilum	410	S	378	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium organophilum
P1	Methylobacterium currus	2051553	S	436	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium currus
P1	Methylobacterium terrae	2202827	S	431	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium terrae
P1	Microvirga ossetica	1882682	S	1459	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga ossetica
P1	Microvirga sp. VF16	2807101	S	819	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;unclassified Microvirga;Microvirga sp. VF16
P1	Microvirga sp. 17 mud 1-3	2082949	S	375	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;unclassified Microvirga;Microvirga sp. 17 mud 1-3
P1	Microvirga lotononidis	864069	S	891	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga lotononidis
P1	Microvirga terrae	2740529	S	658	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga terrae
P1	Microvirga thermotolerans	2651334	S	348	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga thermotolerans
P1	Methylorubrum extorquens	408	S	2020	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum extorquens
P1	Methylorubrum populi	223967	S	1802	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum populi
P1	Methylorubrum sp. B1-46	2897334	S	313	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;unclassified Methylorubrum;Methylorubrum sp. B1-46
P1	Bosea sp. F3-2	2599640	S	1502	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea;unclassified Bosea (in: a-proteobacteria);Bosea sp. F3-2
P1	Bosea sp. RAC05	1842539	S	779	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea;unclassified Bosea (in: a-proteobacteria);Bosea sp. RAC05
P1	Bosea sp. NBC_00550	2969621	S	673	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea;unclassified Bosea (in: a-proteobacteria);Bosea sp. NBC_00550
P1	Bosea sp. 685	3080057	S	583	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea;unclassified Bosea (in: a-proteobacteria);Bosea sp. 685
P1	Bosea sp. Tri-49	1867715	S	511	0,00000	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea;unclassified Bosea (in: a-proteobacteria);Bosea sp. Tri-49
